Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Social de Cooperativas (k);
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MEMBROS DO MINISTÉRIO PÚBLICO DE SÃO PAULO - PROMOCRED;4478231;b3S;S5;I;2;SAO PAULO;SP;09/2021;195;0;116;0;0;0;311;-31;0;0;0;7;-24;287;0;0;-70;-66;0;0;0;0;-136;151;0;151;0;-12;140;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS FERROVIÁRIAS NO ESTADO DE SÃO PAULO;53932869;b3S;S5;I;2;OSASCO;SP;09/2021;271;0;39;0;0;0;310;0;0;0;0;0;0;310;0;0;-103;-62;0;0;0;0;-165;145;0;145;0;0;145;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA UNIVERSIDADE FEDERAL DE MINAS GERAIS LTDA. - COOPECREMT-UFMG;1918144;b3S;S5;I;2;BELO HORIZONTE;MG;09/2021;296;0;9;0;0;0;306;0;0;0;0;-98;-98;207;23;0;-218;-122;1;0;60;0;-258;-50;0;-50;0;0;-50;-4
HSCM SCMEPP LTDA. - PRUDENCIAL;1000083089;n1;S5;I;2;IBIA;MG;09/2021;302;0;2;0;0;0;304;0;0;0;0;-64;-64;240;0;14;-84;-62;-12;0;0;0;-143;97;0;97;-11;0;86;0
EUROINVEST S/A CCTVM - PRUDENCIAL;1000082781;n2;S4;I;2;RIO DE JANEIRO;RJ;09/2021;0;0;303;0;0;0;303;0;0;0;0;0;0;303;41;0;-8;-87;-6;0;24;-15;-52;251;0;251;0;0;251;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TICKET SERVIÇOS COMÉRCIO E ADMINISTRAÇÃO;57440521;b3S;S5;I;2;SAO PAULO;SP;09/2021;190;0;111;0;0;0;301;0;0;0;0;-12;-12;289;0;0;-159;-79;1;0;33;0;-205;84;0;84;0;0;84;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA;141155;b3S;S5;I;2;SAO GONCALO;RJ;09/2021;282;0;18;0;0;0;300;0;0;0;0;104;104;404;0;0;-211;-89;1;0;37;0;-263;141;0;141;-2;0;139;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CRED MORLAN;731320;b3S;S5;I;2;ORLANDIA;SP;09/2021;285;0;15;0;0;0;300;0;0;0;0;-28;-28;272;0;0;0;-73;0;0;0;0;-73;199;0;199;0;0;199;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE PORTO ALEGRE;3990888;b3S;S5;I;2;PORTO ALEGRE;RS;09/2021;297;0;0;0;0;0;297;-2;0;0;0;6;4;301;2;0;-150;-120;0;0;0;0;-269;32;0;32;0;0;32;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - COOPERFAC;57259525;b3S;S5;I;2;JABOTICABAL;SP;09/2021;276;0;20;0;0;0;296;0;0;0;0;20;20;316;0;0;-161;-62;1;0;0;1;-224;93;4;97;-1;0;95;0
CREDJUST - COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA JUSTIÇA DO TRABALHO DA 13ª REGIÃO LTDA.;4608925;b3S;S5;I;2;JOAO PESSOA;PB;09/2021;292;0;3;0;0;0;295;-38;0;0;0;3;-34;261;9;0;-140;-89;0;0;0;1;-221;40;1;41;0;0;41;-38
INDEPENDÊNCIA COOPERATIVA DE CRÉDITO E INVESTIMENTO - INDEPENDÊNCIA COOPERATIVA DE CRÉDITO;4306351;b3S;S5;I;2;SAO PAULO;SP;09/2021;260;0;34;0;0;0;294;-79;0;0;0;-915;-994;-700;0;24;-541;-335;1;0;15;0;-838;-1.538;0;-1.538;0;0;-1.538;0
CORREPARTI CC LTDA - PRUDENCIAL;1000082231;n2;S4;I;2;SAO JOSE DOS PINHAIS;PR;09/2021;0;0;2;0;288;0;290;0;0;0;0;0;0;290;532;59;-130;-359;-68;0;0;-50;-15;275;-52;223;-45;0;177;0
GOOD CC - PRUDENCIAL;1000084521;n2;S4;I;2;PORTO ALEGRE;RS;09/2021;0;0;0;0;286;0;286;0;0;0;0;0;0;286;13;2;-61;-192;-14;0;0;-1;-254;32;0;32;-7;0;25;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DE ÓRGAOS GESTORES DE RECURSOS HÍDRICOS DO ESTADO DE SÃO PAULO - COOPERHIDRO;53800488;b3S;S5;I;2;SAO PAULO;SP;09/2021;257;0;25;0;0;0;282;-11;0;0;0;-12;-22;259;1;0;-121;-86;1;0;0;0;-207;52;0;52;0;0;52;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO AVIBRAS - COOPER AVIBRAS;43268960;b3S;S5;I;2;JACAREI;SP;09/2021;251;0;30;0;0;0;281;0;0;0;0;1;1;283;0;0;-131;-43;1;0;20;0;-155;128;0;128;0;0;128;0
NOSSA TERRA COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DE AGRONEGÓCIO E AFINS;49204605;b3S;S5;I;2;CAJATI;SP;09/2021;197;0;80;0;0;0;277;0;0;0;0;9;9;286;0;0;-161;-82;-1;0;0;1;-245;41;0;41;0;0;41;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE BEBEDOURO - COOCRESB.;5969937;b3S;S5;I;2;BEBEDOURO;SP;09/2021;271;0;6;0;0;0;277;-13;-7;0;0;-24;-44;233;12;0;-121;-130;1;0;21;-4;-224;9;0;9;0;0;9;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA OWENS CORNING FIBERGLAS AMÉRICA DO SUL;48172860;b3S;S5;I;2;RIO CLARO;SP;09/2021;238;0;36;0;0;0;274;-9;0;0;0;20;11;285;0;0;0;-151;0;0;1;-2;-151;134;0;134;0;0;134;0
LASTRO RDV DTVM LTDA - PRUDENCIAL;1000084129;n2;S4;I;2;ARARAS;SP;09/2021;0;0;10;0;264;0;274;0;0;0;0;0;0;274;111;0;-306;-412;-22;0;3;0;-626;-352;16;-336;0;0;-336;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA PILKINGTON BRASIL;2104058;b3S;S5;I;2;CACAPAVA;SP;09/2021;247;0;23;0;0;0;270;-2;0;0;0;5;3;273;0;0;-108;-59;0;0;12;0;-155;118;0;118;0;0;118;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CONFAB;59305565;b3S;S5;I;2;PINDAMONHANGABA;SP;09/2021;206;0;61;0;0;0;267;0;0;0;0;-9;-9;258;0;0;-67;-44;0;0;0;0;-111;146;0;146;0;0;146;0
SAGITUR CORRETORA DE CÂMBIO S.A. - PRUDENCIAL;1000084648;n2;S4;I;2;SAO PAULO;SP;09/2021;0;0;0;0;265;0;265;0;0;0;0;0;0;265;49;0;-239;-226;-17;0;25;0;-408;-144;0;-144;0;0;-144;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS DE EXTRAÇÃO DE FERRO E METAIS BÁSICOS DA REGIÃO DE CONGONHAS LTDA. - COOFERSE;71384697;b3S;S5;I;2;CONGONHAS;MG;09/2021;220;0;42;0;0;0;262;0;0;0;0;-17;-17;245;0;0;-60;-120;0;0;7;-4;-177;68;0;68;0;0;68;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP;5746715;b3S;S5;I;2;BELO HORIZONTE;MG;09/2021;214;0;48;0;0;0;262;0;0;0;0;-32;-32;229;5;0;-131;-131;1;0;0;-3;-262;-32;0;-32;0;0;-32;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SIDERÚRGICAS, METALÚRGICAS E ELETRO-MECÂNICAS DE JOÃO MONLEVADE LTDA. - CREDIBELGO;24235459;b3S;S5;I;2;JOAO MONLEVADE;MG;09/2021;258;0;0;0;0;0;258;-8;0;0;0;-22;-30;228;0;0;-147;-133;0;0;28;-1;-253;-24;7;-17;0;0;-17;0
COOPERATIVA DE CRÉDITO RURAL DE PEQUENOS AGRICULTORES E DA REFORMA AGRÁRIA DO CENTRO OESTE DO PARANÁ - CREHNOR LARANJEIRAS;1330387;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;09/2021;211;0;46;0;0;0;256;-58;0;0;0;-22;-80;176;4;32;-112;-141;0;0;8;-11;-221;-45;0;-45;0;0;-45;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL;53272365;b3S;S5;I;2;VALINHOS;SP;09/2021;225;0;22;0;0;0;247;0;0;0;0;-8;-8;239;0;0;-130;-48;1;0;3;0;-176;63;0;63;0;-11;52;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON;73077398;b3S;S5;I;2;VALINHOS;SP;09/2021;232;0;13;0;0;0;244;0;0;0;0;30;30;275;0;0;-110;-97;1;0;0;0;-208;67;0;67;0;-6;60;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM INSTITUIÇÕES DO SISTEMA FINANCEIRO NAS REGIÕES DE SÃO PAULO E CAMPINAS (SP) - CREDISCOOP;3674133;b3S;S5;I;2;SAO PAULO;SP;09/2021;222;0;20;0;0;0;242;-33;0;0;0;15;-18;224;0;0;-134;-93;0;0;5;0;-222;2;0;2;0;0;2;0
AMAZÔNIA CC LTDA. - PRUDENCIAL;1000082365;n2;S4;I;2;MANAUS;AM;09/2021;0;0;0;0;235;0;235;0;0;0;0;0;0;235;17;0;-120;-142;-12;0;1;0;-257;-22;0;-22;0;0;-22;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB COOPEC - ASCOOB COOPEC;9244973;b3S;S5;I;2;POCO VERDE;SE;09/2021;194;0;40;0;0;0;235;-32;-2;0;0;-33;-66;168;13;24;-115;-68;0;0;4;-58;-200;-32;0;-32;0;0;-32;0
VNK SCMEPP - PRUDENCIAL;1000084404;n1;S5;I;2;FORTALEZA;CE;09/2021;225;0;9;0;0;0;234;0;0;0;0;-36;-36;197;0;0;0;-83;-9;0;0;0;-92;105;0;105;-30;0;75;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN;6077760;b3S;S5;I;2;RIO CLARO;SP;09/2021;208;0;24;0;0;0;232;0;0;0;0;-18;-18;214;0;0;0;-127;0;0;1;0;-127;87;0;87;0;0;87;0
ONNIX CC LTDA. - PRUDENCIAL;1000082011;n2;S4;I;2;PORTO ALEGRE;RS;09/2021;0;0;0;0;228;0;228;0;0;0;0;0;0;228;427;0;-352;-152;-52;0;0;0;-129;99;0;99;-29;0;71;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO - COOPERMEL;1504952;b3S;S5;I;2;SAO PAULO;SP;09/2021;173;0;44;0;0;0;217;0;0;0;0;5;5;221;0;0;-67;-58;0;0;0;-20;-146;76;0;76;0;0;76;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO;52935442;b3S;S5;I;2;SAO PAULO;SP;09/2021;198;0;19;0;0;0;216;0;0;0;0;10;10;227;0;0;-51;-70;0;0;0;0;-120;107;0;107;0;-2;105;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN;45045671;b3S;S5;I;2;MOGI DAS CRUZES;SP;09/2021;188;0;28;0;0;0;216;0;0;0;0;134;134;350;0;0;-44;-87;0;0;0;-29;-161;189;0;189;0;-2;187;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO;48140925;b3S;S5;I;2;MAUA;SP;09/2021;175;0;36;0;0;0;211;0;0;0;0;70;70;282;0;0;-78;-67;0;0;0;0;-145;136;0;136;0;0;136;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COMPANHIA INDUSTRIAL CATAGUASES E DA BAUMINAS LTDA. - SICOOB COOPECIC;19495266;b3S;S5;I;2;CATAGUASES;MG;09/2021;192;0;17;0;0;0;208;-2;0;0;0;-24;-26;182;9;0;-108;-133;1;0;29;-16;-220;-38;0;-38;0;0;-38;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE CERÂMICA - COOPASPACER;2541707;b3S;S5;I;2;SANTA GERTRUDES;SP;09/2021;194;0;13;0;0;0;208;-7;0;0;0;-24;-31;176;0;0;-9;-62;0;0;3;1;-70;107;0;107;0;0;106;0
COOPSEBRAE - COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SEBRAE/PB, SEBRAE/RN E SESC, SENAC E SENAR EM JOÃO PESSOA;41219353;b3S;S5;I;2;JOAO PESSOA;PB;09/2021;171;0;36;0;0;0;207;-18;0;0;0;20;1;208;6;0;-74;-78;1;0;0;-1;-147;61;0;61;0;0;61;-48
CONSEGTUR CC - PRUDENCIAL;1000082303;n2;S4;I;2;SAO PAULO;SP;09/2021;0;0;0;0;201;0;201;0;0;0;0;0;0;201;47;0;0;-201;-14;0;0;1;-168;33;0;33;-7;0;26;0
CREDEXTRA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA REALMAR DISTRIBUIDORA LTDA;4899135;b3S;S5;I;2;SERRA;ES;09/2021;186;0;11;0;0;0;198;0;0;0;0;-1;-1;196;4;0;-69;-111;0;0;19;0;-158;39;0;39;0;0;39;-20
NUMATUR CC LTDA - PRUDENCIAL;1000082451;n2;S5;I;2;SAO PAULO;SP;09/2021;0;0;13;0;180;0;193;0;0;0;0;0;0;193;11;0;-78;-94;-10;0;0;0;-171;22;0;22;0;0;22;0
ACCESSCREDITO SCMEPP - PRUDENCIAL;1000083319;n1;S5;I;3;MANAUS;AM;09/2021;192;0;1;0;0;0;193;0;-15;0;0;-36;-51;141;47;0;-406;-608;0;0;0;1;-968;-826;25;-802;0;0;-802;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;b3S;S5;I;2;CONTAGEM;MG;09/2021;138;0;48;0;0;0;186;0;0;0;0;4;4;190;0;0;-114;-50;1;0;0;0;-164;25;0;25;0;0;25;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;b3S;S5;I;2;ILHA SOLTEIRA;SP;09/2021;155;0;30;0;0;0;186;0;0;0;0;0;0;186;0;0;-56;-63;0;0;0;0;-119;66;0;66;0;-4;62;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA FIAÇÃO ALPINA - COOPERALPINA;55319370;b3S;S5;I;2;MORUNGABA;SP;09/2021;160;0;19;0;0;0;179;0;0;0;0;-16;-16;162;0;0;0;-67;0;0;0;0;-67;95;0;95;0;0;95;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA PERPART, DO IPA E DA ADAGRO - COOPEMATER;11356599;b3S;S5;I;2;RECIFE;PE;09/2021;173;0;4;0;0;0;177;0;0;0;0;-23;-23;154;0;0;-118;-53;0;0;0;-2;-173;-19;-2;-21;0;0;-21;0
BANCO MASTER INVESTIMENTO - PRUDENCIAL;1000081531;b2;S4;I;2;PORTO ALEGRE;RS;09/2021;142;0;34;0;0;0;176;0;0;0;0;0;0;176;0;4;-1.015;-247;-4;0;0;-33;-1.295;-1.119;56;-1.064;0;0;-1.064;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DE UBERABA - COPERURA LTDA.;17607375;b3S;S5;I;2;UBERABA;MG;09/2021;154;0;21;0;0;0;175;0;0;0;0;6;6;180;1;0;-72;-50;0;0;0;0;-122;58;0;59;0;-13;45;-35
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM EMPRESAS ADMINISTRADORAS DE AEROPORTOS - AEROCRED;5292849;b3S;S5;I;2;GUARULHOS;SP;09/2021;162;0;9;0;0;0;172;0;0;0;0;-35;-35;136;0;0;-64;-88;1;0;0;-4;-157;-20;0;-20;0;0;-20;0
COBANSA CH S.A. - PRUDENCIAL;1000081878;n1;S5;I;2;GUARULHOS;SP;09/2021;0;0;171;0;0;0;171;0;-72;0;0;0;-72;99;548;0;-30;-519;-58;0;14;-432;-477;-378;0;-378;0;0;-378;0
COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE OLIVEIRA DOS BREJINHOS - CRESOL OLIVEIRA DOS BREJINHOS;5428587;b3S;S5;I;2;OLIVEIRA DOS BREJINHOS;BA;09/2021;164;0;7;0;0;0;171;-26;-3;0;0;1;-28;143;12;0;-56;-35;0;0;0;-89;-168;-25;0;-25;0;0;-25;0
CASA CREDITO S.A. SCM - PRUDENCIAL;1000083175;n1;S5;I;2;SAO PAULO;SP;09/2021;112;0;58;0;0;0;171;0;0;0;0;-40;-40;130;78;27;0;-62;-15;0;0;-13;14;144;0;144;-45;0;99;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA CNC SESC E SENAC ADMINISTRAÇÕES NACIONAIS LTDA;30304919;b3S;S5;I;2;RIO DE JANEIRO;RJ;09/2021;167;0;0;0;0;0;167;0;0;0;0;49;49;216;1;0;-63;-56;0;0;0;-2;-121;95;0;95;0;0;95;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA COMLURB LTDA;29341260;b3S;S5;I;2;RIO DE JANEIRO;RJ;09/2021;137;0;29;0;0;0;166;0;0;0;0;-40;-40;126;0;0;-183;-80;0;0;181;0;-82;44;2;46;0;0;46;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI;88952130;b3S;S5;I;2;CHARQUEADAS;RS;09/2021;126;0;40;0;0;0;166;0;0;0;0;4;4;170;0;0;-42;-49;0;0;0;0;-92;78;0;78;0;0;78;0
AG. FOMENTO ESTADO DE RORAIMA - PRUDENCIAL;1000081036;n1;S4;I;1;BOA VISTA;RR;09/2021;61;0;103;0;0;0;164;0;0;0;0;153;153;317;21;0;-1.109;-307;-6;0;1;-8;-1.409;-1.092;1.208;116;0;0;116;0
CREDIFIT SCD - PRUDENCIAL;1000085465;n1;S5;I;2;SALVADOR;BA;09/2021;162;0;3;0;0;0;164;0;0;0;0;1;1;165;62;0;-85;-195;-20;0;0;0;-238;-72;0;-72;8;0;-64;0
FINANCRED SCMEPP LTDA. - PRUDENCIAL;1000084679;n1;S5;I;2;CAMPO GRANDE;MS;09/2021;162;0;0;0;0;0;162;0;0;0;0;-37;-37;125;31;0;-64;-38;-7;0;0;0;-78;47;0;47;-13;0;34;0
COOPERATIVA DE CRéDITO MúTUO DOS FUNCIONáRIOS PúBLICOS DO PODER JUDICIáRIO DA CAPITAL DO ESTADO DE SãO PAULO - SICOOB JUDCRED;7651495;b3S;S5;I;2;SAO PAULO;SP;09/2021;149;0;10;0;0;0;159;0;-12;0;0;-37;-49;110;1;0;-25;-205;0;0;39;0;-191;-81;0;-81;0;0;-81;0
SUDACRED SCMEPP LTDA. - PRUDENCIAL;1000084428;n1;S5;I;2;CAMPINAS;SP;09/2021;155;0;3;0;0;0;158;0;0;0;0;7;7;166;98;0;0;-138;-9;0;0;0;-50;116;0;116;-59;0;57;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SELENE;72952138;b3S;S5;I;2;CERQUILHO;SP;09/2021;141;0;16;0;0;0;158;0;0;0;0;16;16;174;0;0;0;-32;0;0;0;-28;-60;114;0;114;0;0;114;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RECKITT BENCKISER;44223196;b3S;S5;I;2;SAO PAULO;SP;09/2021;138;0;12;0;0;0;150;0;0;0;0;-1;-1;149;0;0;0;-96;1;0;0;0;-97;51;0;51;0;0;51;-28
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNESP - COOPUNESP;69136075;b3S;S5;I;2;RIO CLARO;SP;09/2021;128;0;21;0;0;0;149;-7;0;0;0;-17;-25;124;0;0;-16;-88;0;0;1;-2;-105;19;0;19;0;0;18;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS - COOPERTREM;1530136;b3S;S5;I;2;OSASCO;SP;09/2021;89;0;58;0;0;0;147;0;0;0;0;-13;-13;134;0;0;-38;-91;0;0;1;-3;-131;2;0;2;0;0;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE INSTITUICOES FINANCEIRAS PUBLICAS NO ESTADO DO ESPIRITO SANTO - CREDBRASIL-ES;2869663;b3S;S5;I;2;VITORIA;ES;09/2021;123;0;19;0;0;0;142;0;0;0;0;29;29;171;0;0;-81;-37;-1;0;0;0;-120;52;0;52;0;0;52;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ACUMENT BRASIL;45068632;b3S;S5;I;2;ATIBAIA;SP;09/2021;138;0;4;0;0;0;142;0;0;0;0;11;11;153;0;0;-82;-43;1;0;0;0;-126;27;0;27;0;0;27;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS;1551820;b3S;S5;I;2;PONTA GROSSA;PR;09/2021;137;0;4;0;0;0;141;0;0;0;0;-19;-19;121;0;0;-47;-23;0;0;0;0;-71;51;0;51;0;0;51;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOLIMODE ROUPAS E EMPRESAS COLIGADAS LTDA;28244622;b3S;S5;I;2;RIO DE JANEIRO;RJ;09/2021;124;0;11;0;0;0;135;0;0;0;0;7;7;142;0;0;-84;-39;0;0;0;-11;-134;8;0;8;0;0;8;0
FFCRED SCD - PRUDENCIAL;1000085489;n1;S5;I;2;ERECHIM;RS;09/2021;104;0;30;0;0;0;134;0;0;0;0;0;0;134;0;6;-105;-182;-7;0;0;-5;-293;-158;0;-158;0;0;-158;0
EBADIVAL - E BAGGIO DTVM LTDA - PRUDENCIAL;1000083876;n2;S5;I;2;CURITIBA;PR;09/2021;0;0;6;0;129;0;134;0;0;0;0;0;0;134;15;0;-32;-76;-7;0;0;0;-100;34;0;34;-6;0;28;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SUGGAR LTDA.;548980;b3S;S5;I;2;BELO HORIZONTE;MG;09/2021;133;0;0;0;0;0;134;0;0;0;0;-26;-26;108;7;0;0;-22;0;0;0;0;-15;93;0;93;-1;0;92;-23
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.;1819799;b3S;S5;I;2;VOLTA REDONDA;RJ;09/2021;99;0;34;0;0;0;133;0;0;0;0;14;14;146;0;0;-49;-29;0;0;7;0;-72;75;0;75;-10;0;64;-11
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA COOPEDER LTDA - COOPCREDER;21130869;b3S;S5;I;2;BELO HORIZONTE;MG;09/2021;132;0;1;0;0;0;132;0;0;0;0;-25;-25;107;0;0;-73;-103;1;0;25;-5;-158;-50;9;-42;0;0;-42;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ;43446335;b3S;S5;I;2;SAO PAULO;SP;09/2021;84;0;46;0;0;0;130;0;0;0;0;0;0;130;0;0;-6;-58;0;0;0;-1;-65;64;0;64;0;0;64;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAMARCO MINERAÇÃO S.A. LTDA - CREDISAM;20622809;b3S;S5;I;2;BELO HORIZONTE;MG;09/2021;100;0;30;0;0;0;130;0;0;0;0;-2;-2;128;0;0;-58;-48;0;0;1;-2;-107;21;0;21;0;0;21;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DA PARAÍBA LTDA. -  COOPERLEGIS;41146382;b3S;S5;I;2;JOAO PESSOA;PB;09/2021;127;0;0;0;0;0;127;0;0;0;0;-37;-37;90;4;0;-111;-50;1;0;0;-3;-162;-72;0;-72;0;0;-72;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS PLASCAR;17411307;b3S;S5;I;2;JUNDIAI;SP;09/2021;95;0;32;0;0;0;127;0;0;0;0;4;4;131;0;0;0;-63;0;0;0;0;-63;68;0;68;0;0;68;0
ATLANTA SCM LTDA - PRUDENCIAL;1000083034;n1;S5;I;2;PASSOS;MG;09/2021;127;0;0;0;0;0;127;0;0;0;0;10;10;137;3;0;-34;-24;-5;0;0;0;-60;77;0;77;0;0;77;0
